year,month,day,hour,PM_US Post
2015,10,8,1,2
2015,10,8,2,5
2015,10,8,3,5
2015,10,8,4,3
2015,10,8,5,5
2015,10,8,6,6
2015,10,8,7,5
2015,10,8,8,7
2015,10,8,9,6
2015,10,8,10,6
2015,10,8,11,7
2015,10,8,12,6
2015,10,8,13,5
2015,10,8,14,4
2015,10,8,15,7
2015,10,8,16,10
2015,10,8,17,8
2015,10,8,18,11
2015,10,8,19,14
2015,10,8,20,14
2015,10,8,21,14
2015,10,8,22,25
2015,10,8,23,37
2015,10,9,0,37
2015,10,9,1,33
2015,10,9,2,33
2015,10,9,3,24
2015,10,9,4,22
2015,10,9,5,43
2015,10,9,6,49
2015,10,9,7,53
2015,10,9,8,36
2015,10,9,9,17
2015,10,9,10,7
2015,10,9,11,9
2015,10,9,12,7
2015,10,9,13,5
2015,10,9,14,3
2015,10,9,15,3
2015,10,9,16,7
2015,10,9,17,3
2015,10,9,18,3
2015,10,9,19,10
2015,10,9,20,3
2015,10,9,21,9
2015,10,9,22,5
2015,10,9,23,5
2015,10,10,0,4
2015,10,10,1,5
2015,10,10,2,5
2015,10,10,3,3
2015,10,10,4,1
2015,10,10,5,5
2015,10,10,6,6
2015,10,10,7,6
2015,10,10,8,3
2015,10,10,9,3
2015,10,10,10,5
2015,10,10,11,3
2015,10,10,12,4
2015,10,10,13,6
2015,10,10,14,3
2015,10,10,15,8
2015,10,10,16,7
2015,10,10,17,9
2015,10,10,18,9
2015,10,10,19,9
2015,10,10,20,9
2015,10,10,21,5
2015,10,10,22,8
2015,10,10,23,10
2015,10,11,0,6
2015,10,11,1,5
2015,10,11,2,7
2015,10,11,3,6
2015,10,11,4,5
2015,10,11,5,6
2015,10,11,6,9
2015,10,11,7,10
2015,10,11,8,8
2015,10,11,9,8
2015,10,11,10,7
2015,10,11,11,9
2015,10,11,12,9
2015,10,11,13,7
2015,10,11,14,7
2015,10,11,15,8
2015,10,11,16,8
2015,10,11,17,6
2015,10,11,18,15
2015,10,11,19,5
2015,10,11,20,7
2015,10,11,21,6
2015,10,11,22,3
2015,10,11,23,2
2015,10,12,0,6
2015,10,12,1,10
2015,10,12,2,6
2015,10,12,3,6
2015,10,12,4,9
2015,10,12,5,12
2015,10,12,6,11
2015,10,12,7,16
2015,10,12,8,17
2015,10,12,9,12
2015,10,12,10,9
2015,10,12,11,10
2015,10,12,12,7
2015,10,12,13,5
2015,10,12,14,5
2015,10,12,15,8
2015,10,12,16,10
2015,10,12,17,12
2015,10,12,18,22
2015,10,12,19,24
2015,10,12,20,26
2015,10,12,21,27
2015,10,12,22,26
2015,10,12,23,33
2015,10,13,0,34
2015,10,13,1,43
2015,10,13,2,26
2015,10,13,3,36
2015,10,13,4,30
2015,10,13,5,30
2015,10,13,6,25
2015,10,13,7,34
2015,10,13,8,30
2015,10,13,9,19
2015,10,13,10,16
2015,10,13,11,15
2015,10,13,12,15
2015,10,13,13,15
2015,10,13,14,11
2015,10,13,15,10
2015,10,13,16,22
2015,10,13,17,26
2015,10,13,18,52
2015,10,13,19,69
2015,10,13,20,86
2015,10,13,21,95
2015,10,13,22,106
2015,10,13,23,126
2015,10,14,0,137
2015,10,14,1,122
2015,10,14,2,128
2015,10,14,3,133
2015,10,14,4,106
2015,10,14,5,94
2015,10,14,6,87
2015,10,14,7,88
2015,10,14,8,96
2015,10,14,9,101
2015,10,14,10,90
2015,10,14,11,86
2015,10,14,12,89
2015,10,14,13,82
2015,10,14,14,78
2015,10,14,15,90
2015,10,14,16,101
2015,10,14,17,122
2015,10,14,18,134
2015,10,14,19,159
2015,10,14,20,154
2015,10,14,21,163
2015,10,14,22,198
2015,10,14,23,134
2015,10,15,0,116
2015,10,15,1,133
2015,10,15,2,129
2015,10,15,3,120
2015,10,15,4,116
2015,10,15,5,96
2015,10,15,6,89
2015,10,15,7,93
2015,10,15,8,92
2015,10,15,9,90
2015,10,15,10,80
2015,10,15,11,68
2015,10,15,12,65
2015,10,15,13,74
2015,10,15,14,83
2015,10,15,15,93
2015,10,15,16,87
2015,10,15,17,97
2015,10,15,18,111
2015,10,15,19,141
2015,10,15,20,165
2015,10,15,21,189
2015,10,15,22,203
2015,10,15,23,172
2015,10,16,0,157
2015,10,16,1,156
2015,10,16,2,164
2015,10,16,3,152
2015,10,16,4,113
2015,10,16,5,114
2015,10,16,6,115
2015,10,16,7,124
2015,10,16,8,141
2015,10,16,9,173
2015,10,16,10,229
2015,10,16,11,228
2015,10,16,12,238
2015,10,16,13,249
2015,10,16,14,249
2015,10,16,15,209
2015,10,16,16,213
2015,10,16,17,234
2015,10,16,18,270
2015,10,16,19,309
2015,10,16,20,308
2015,10,16,21,339
2015,10,16,22,342
2015,10,16,23,322
2015,10,17,0,308
2015,10,17,1,321
2015,10,17,2,303
2015,10,17,3,311
2015,10,17,4,300
2015,10,17,5,304
2015,10,17,6,285
2015,10,17,7,281
2015,10,17,8,286
2015,10,17,9,288
2015,10,17,10,287
2015,10,17,11,282
2015,10,17,12,276
2015,10,17,13,278
2015,10,17,14,283
2015,10,17,15,295
2015,10,17,16,298
2015,10,17,17,310
2015,10,17,18,343
2015,10,17,19,347
2015,10,17,20,339
2015,10,17,21,320
2015,10,17,22,310
2015,10,17,23,309
2015,10,18,0,260
2015,10,18,1,195
2015,10,18,2,136
2015,10,18,3,60
2015,10,18,4,20
2015,10,18,5,21
2015,10,18,6,15
2015,10,18,7,12
2015,10,18,8,24
2015,10,18,9,10
2015,10,18,10,28
2015,10,18,11,26
2015,10,18,12,38
2015,10,18,13,51
2015,10,18,14,32
2015,10,18,15,33
2015,10,18,16,30
2015,10,18,17,29
2015,10,18,18,36
2015,10,18,19,43
2015,10,18,20,43
2015,10,18,21,31
2015,10,18,22,29
2015,10,18,23,28
2015,10,19,0,19
2015,10,19,1,21
2015,10,19,2,17
2015,10,19,3,18
2015,10,19,4,35
2015,10,19,5,38
2015,10,19,6,35
2015,10,19,7,43
2015,10,19,8,42
2015,10,19,9,44
2015,10,19,10,44
2015,10,19,11,43
2015,10,19,12,49
2015,10,19,13,62
2015,10,19,14,66
2015,10,19,15,69
2015,10,19,16,70
2015,10,19,17,76
2015,10,19,18,90
2015,10,19,19,104
2015,10,19,20,115
2015,10,19,21,129
2015,10,19,22,149
2015,10,19,23,146
2015,10,20,0,133
2015,10,20,1,123
2015,10,20,2,93
2015,10,20,3,91
2015,10,20,4,96
2015,10,20,5,89
2015,10,20,6,81
2015,10,20,7,81
2015,10,20,8,85
2015,10,20,9,94
2015,10,20,10,81
2015,10,20,11,74
2015,10,20,12,64
2015,10,20,13,53
2015,10,20,14,42
2015,10,20,15,36
2015,10,20,16,47
2015,10,20,17,62
2015,10,20,18,62
2015,10,20,19,71
2015,10,20,20,70
2015,10,20,21,63
2015,10,20,22,58
2015,10,20,23,55
2015,10,21,0,56
2015,10,21,1,52
2015,10,21,2,36
2015,10,21,3,44
2015,10,21,4,52
2015,10,21,5,49
2015,10,21,6,44
2015,10,21,7,39
2015,10,21,8,35
2015,10,21,9,35
2015,10,21,10,32
2015,10,21,11,39
2015,10,21,12,50
2015,10,21,13,57
2015,10,21,14,51
2015,10,21,15,58
2015,10,21,16,62
2015,10,21,17,51
2015,10,21,18,39
2015,10,21,19,69
2015,10,21,20,80
2015,10,21,21,74
2015,10,21,22,75
2015,10,21,23,72
2015,10,22,0,81
2015,10,22,1,80
2015,10,22,2,77
2015,10,22,3,45
2015,10,22,4,23
2015,10,22,5,20
2015,10,22,6,29
2015,10,22,7,20
2015,10,22,8,15
2015,10,22,9,17
2015,10,22,10,17
2015,10,22,11,10
2015,10,22,12,17
2015,10,22,13,21
2015,10,22,14,21
2015,10,22,15,19
2015,10,22,16,13
2015,10,22,17,14
2015,10,22,18,27
2015,10,22,19,31
2015,10,22,20,30
2015,10,22,21,32
2015,10,22,22,29
2015,10,22,23,30
2015,10,23,0,38
2015,10,23,1,41
2015,10,23,2,38
2015,10,23,3,36
2015,10,23,4,33
2015,10,23,5,39
2015,10,23,6,48
2015,10,23,7,62
2015,10,23,8,62
2015,10,23,9,58
2015,10,23,10,43
2015,10,23,11,46
2015,10,23,12,40
2015,10,23,13,43
2015,10,23,14,33
2015,10,23,15,37
2015,10,23,16,45
2015,10,23,17,49
2015,10,23,18,59
2015,10,23,19,67
2015,10,23,20,74
2015,10,23,21,80
2015,10,23,22,84
2015,10,23,23,84
2015,10,24,0,86
2015,10,24,1,82
2015,10,24,2,94
2015,10,24,3,98
2015,10,24,4,63
2015,10,24,5,61
2015,10,24,6,61
2015,10,24,7,65
2015,10,24,8,74
2015,10,24,9,75
2015,10,24,10,39
2015,10,24,11,25
2015,10,24,12,29
2015,10,24,13,34
2015,10,24,14,48
2015,10,24,15,52
2015,10,24,16,45
2015,10,24,17,38
2015,10,24,18,27
2015,10,24,19,18
2015,10,24,20,25
2015,10,24,21,25
2015,10,24,22,29
2015,10,24,23,33
2015,10,25,0,34
2015,10,25,1,29
2015,10,25,2,27
2015,10,25,3,28
2015,10,25,4,21
2015,10,25,5,21
2015,10,25,6,17
2015,10,25,7,26
2015,10,25,8,21
2015,10,25,9,28
2015,10,25,10,29
2015,10,25,11,28
2015,10,25,12,31
2015,10,25,13,31
2015,10,25,14,28
2015,10,25,15,29
2015,10,25,16,33
2015,10,25,17,33
2015,10,25,18,38
2015,10,25,19,36
2015,10,25,20,47
2015,10,25,21,37
2015,10,25,22,41
2015,10,25,23,34
2015,10,26,0,34
2015,10,26,1,28
2015,10,26,2,21
2015,10,26,3,21
2015,10,26,4,17
2015,10,26,5,21
2015,10,26,6,27
2015,10,26,7,30
2015,10,26,8,37
2015,10,26,9,50
2015,10,26,10,62
2015,10,26,11,62
2015,10,26,12,68
2015,10,26,13,74
2015,10,26,14,71
2015,10,26,15,35
2015,10,26,16,11
2015,10,26,17,12
2015,10,26,18,15
2015,10,26,19,8
2015,10,26,20,8
2015,10,26,21,7
2015,10,26,22,8
2015,10,26,23,7
2015,10,27,0,3
2015,10,27,1,6
2015,10,27,2,8
2015,10,27,3,6
2015,10,27,4,8
2015,10,27,5,9
2015,10,27,6,12
2015,10,27,7,17
2015,10,27,8,14
2015,10,27,9,12
2015,10,27,10,17
2015,10,27,11,14
2015,10,27,12,11
2015,10,27,13,15
2015,10,27,14,6
2015,10,27,15,12
2015,10,27,16,18
2015,10,27,17,20
2015,10,27,18,27
2015,10,27,19,31
2015,10,27,20,35
2015,10,27,21,20
2015,10,27,22,22
2015,10,27,23,10
2015,10,28,0,11
2015,10,28,1,6
2015,10,28,2,4
2015,10,28,3,6
2015,10,28,4,6
2015,10,28,5,4
2015,10,28,6,5
2015,10,28,7,5
2015,10,28,8,11
2015,10,28,9,9
2015,10,28,10,6
2015,10,28,11,4
2015,10,28,12,3
2015,10,28,13,6
2015,10,28,14,7
2015,10,28,15,9
2015,10,28,16,9
2015,10,28,17,9
2015,10,28,18,11
2015,10,28,19,11
2015,10,28,20,8
2015,10,28,21,14
2015,10,28,22,13
2015,10,28,23,9
2015,10,29,0,10
2015,10,29,1,8
2015,10,29,2,4
2015,10,29,3,7
2015,10,29,4,6
2015,10,29,5,12
2015,10,29,6,11
2015,10,29,7,10
2015,10,29,8,9
2015,10,29,9,9
2015,10,29,10,9
2015,10,29,11,8
2015,10,29,12,9
2015,10,29,13,10
2015,10,29,14,6
2015,10,29,15,4
2015,10,29,16,5
2015,10,29,17,10
2015,10,29,18,16
2015,10,29,19,9
2015,10,29,20,10
2015,10,29,21,12
2015,10,29,22,10
2015,10,29,23,16
2015,10,30,0,7
2015,10,30,1,7
2015,10,30,2,16
2015,10,30,3,13
2015,10,30,4,15
2015,10,30,5,19
2015,10,30,6,20
2015,10,30,7,22
2015,10,30,8,20
2015,10,30,9,12
2015,10,30,10,10
2015,10,30,11,9
2015,10,30,12,17
2015,10,30,13,18
2015,10,30,14,16
2015,10,30,15,19
2015,10,30,16,26
2015,10,30,17,29
2015,10,30,18,33
2015,10,30,19,42
2015,10,30,20,46
2015,10,30,21,52
2015,10,30,22,58
2015,10,30,23,90
2015,10,31,0,77
2015,10,31,1,81
2015,10,31,2,77
2015,10,31,3,58
2015,10,31,4,36
2015,10,31,5,39
2015,10,31,6,29
2015,10,31,7,21
2015,10,31,8,22
2015,10,31,9,16
2015,10,31,10,20
2015,10,31,11,12
2015,10,31,12,18
2015,10,31,13,22
2015,10,31,14,31
2015,10,31,15,25
2015,10,31,16,21
2015,10,31,17,32
2015,10,31,18,43
2015,10,31,19,57
2015,10,31,20,69
2015,10,31,21,84
2015,10,31,22,98
2015,10,31,23,104
2015,11,1,0,87
2015,11,1,1,111
2015,11,1,2,122
2015,11,1,3,105
2015,11,1,4,80
2015,11,1,5,52
2015,11,1,6,37
2015,11,1,7,42
2015,11,1,8,35
2015,11,1,9,44
2015,11,1,10,40
2015,11,1,11,34
2015,11,1,12,35
2015,11,1,13,37
2015,11,1,14,49
2015,11,1,15,51
2015,11,1,16,62
2015,11,1,17,78
2015,11,1,18,88
2015,11,1,19,100
2015,11,1,20,120
2015,11,1,21,125
2015,11,1,22,135
2015,11,1,23,143
2015,11,2,0,141
2015,11,2,1,138
2015,11,2,2,114
2015,11,2,3,94
2015,11,2,4,90
2015,11,2,5,78
2015,11,2,6,86
2015,11,2,7,66
2015,11,2,8,57
2015,11,2,9,53
2015,11,2,10,48
2015,11,2,11,51
2015,11,2,12,36
2015,11,2,13,39
2015,11,2,14,47
2015,11,2,15,57
2015,11,2,16,46
2015,11,2,17,57
2015,11,2,18,78
2015,11,2,19,106
2015,11,2,20,169
2015,11,2,21,186
2015,11,2,22,176
2015,11,2,23,166
2015,11,3,0,155
2015,11,3,1,175
2015,11,3,2,181
2015,11,3,3,188
2015,11,3,4,183
2015,11,3,5,170
2015,11,3,6,179
2015,11,3,7,173
2015,11,3,8,182
2015,11,3,9,217
2015,11,3,10,230
2015,11,3,11,193
2015,11,3,12,170
2015,11,3,13,125
2015,11,3,14,108
2015,11,3,15,101
2015,11,3,16,91
2015,11,3,17,104
2015,11,3,18,143
2015,11,3,19,165
2015,11,3,20,173
2015,11,3,21,186
2015,11,3,22,189
2015,11,3,23,186
2015,11,4,0,185
2015,11,4,1,153
2015,11,4,2,184
2015,11,4,3,176
2015,11,4,4,169
2015,11,4,5,195
2015,11,4,6,201
2015,11,4,7,196
2015,11,4,8,207
2015,11,4,9,202
2015,11,4,10,209
2015,11,4,11,212
2015,11,4,12,231
2015,11,4,13,206
2015,11,4,14,208
2015,11,4,15,217
2015,11,4,16,219
2015,11,4,17,237
2015,11,4,18,239
2015,11,4,19,235
2015,11,4,20,230
2015,11,4,21,230
2015,11,4,22,223
2015,11,4,23,218
2015,11,5,0,212
2015,11,5,1,219
2015,11,5,2,212
2015,11,5,3,210
2015,11,5,4,232
2015,11,5,5,221
2015,11,5,6,212
2015,11,5,7,203
2015,11,5,8,175
2015,11,5,9,117
2015,11,5,10,90
2015,11,5,11,62
2015,11,5,12,49
2015,11,5,13,33
2015,11,5,14,28
2015,11,5,15,24
2015,11,5,16,26
2015,11,5,17,23
2015,11,5,18,20
2015,11,5,19,24
2015,11,5,20,24
2015,11,5,21,18
2015,11,5,22,16
2015,11,5,23,17
2015,11,6,0,17
2015,11,6,1,20
2015,11,6,2,17
2015,11,6,3,18
2015,11,6,4,21
2015,11,6,5,14
2015,11,6,6,18
2015,11,6,7,13
2015,11,6,8,12
2015,11,6,9,16
2015,11,6,10,12
2015,11,6,11,17
2015,11,6,12,21
2015,11,6,13,26
2015,11,6,14,23
2015,11,6,15,25
2015,11,6,16,12
2015,11,6,17,12
2015,11,6,18,15
2015,11,6,19,19
2015,11,6,20,19
2015,11,6,21,17
2015,11,6,22,16
2015,11,6,23,14
2015,11,7,0,8
2015,11,7,1,12
2015,11,7,2,14
2015,11,7,3,12
2015,11,7,4,8
2015,11,7,5,9
2015,11,7,6,7
2015,11,7,7,9
2015,11,7,8,14
2015,11,7,9,17
2015,11,7,10,15
2015,11,7,11,16
2015,11,7,12,18
2015,11,7,13,16
2015,11,7,14,13
2015,11,7,15,13
2015,11,7,16,15
2015,11,7,17,18
2015,11,7,18,23
2015,11,7,19,23
2015,11,7,20,24
2015,11,7,21,22
2015,11,7,22,22
2015,11,7,23,20
2015,11,8,0,26
2015,11,8,1,27
2015,11,8,2,28
2015,11,8,3,33
2015,11,8,4,30
2015,11,8,5,37
2015,11,8,6,39
2015,11,8,7,40
2015,11,8,8,47
2015,11,8,9,48
2015,11,8,10,46
2015,11,8,11,48
2015,11,8,12,48
2015,11,8,13,47
2015,11,8,14,55
2015,11,8,15,59
2015,11,8,16,67
2015,11,8,17,79
2015,11,8,18,97
2015,11,8,19,82
2015,11,8,20,87
2015,11,8,21,73
2015,11,8,22,80
2015,11,8,23,83
2015,11,9,0,84
2015,11,9,1,137
2015,11,9,2,194
2015,11,9,3,174
2015,11,9,4,153
2015,11,9,5,155
2015,11,9,6,164
2015,11,9,7,143
2015,11,9,8,153
2015,11,9,9,148
2015,11,9,10,145
2015,11,9,11,154
2015,11,9,12,112
2015,11,9,13,117
2015,11,9,14,122
2015,11,9,15,139
2015,11,9,16,153
2015,11,9,17,151
2015,11,9,18,150
2015,11,9,19,155
2015,11,9,20,150
2015,11,9,21,143
2015,11,9,22,133
2015,11,9,23,132
2015,11,10,0,123
2015,11,10,1,110
2015,11,10,2,118
2015,11,10,3,125
2015,11,10,4,131
2015,11,10,5,141
2015,11,10,6,150
2015,11,10,7,146
2015,11,10,8,138
2015,11,10,9,127
2015,11,10,10,138
2015,11,10,11,146
2015,11,10,12,148
2015,11,10,13,143
2015,11,10,14,127
2015,11,10,15,121
2015,11,10,16,121
2015,11,10,17,121
2015,11,10,18,127
2015,11,10,19,141
2015,11,10,20,147
2015,11,10,21,160
2015,11,10,22,161
2015,11,10,23,157
2015,11,11,0,161
2015,11,11,1,165
2015,11,11,2,164
2015,11,11,3,160
2015,11,11,4,151
2015,11,11,5,139
2015,11,11,6,119
2015,11,11,7,115
2015,11,11,8,98
2015,11,11,9,80
2015,11,11,10,85
2015,11,11,11,84
2015,11,11,12,98
2015,11,11,13,98
2015,11,11,14,84
2015,11,11,15,84
2015,11,11,16,105
2015,11,11,17,109
2015,11,11,18,113
2015,11,11,19,118
2015,11,11,20,126
2015,11,11,21,116
2015,11,11,22,122
2015,11,11,23,131
2015,11,12,0,132
2015,11,12,1,120
2015,11,12,2,116
2015,11,12,3,119
2015,11,12,4,115
2015,11,12,5,130
2015,11,12,6,132
2015,11,12,7,131
2015,11,12,8,142
2015,11,12,9,132
2015,11,12,10,151
2015,11,12,11,181
2015,11,12,12,206
2015,11,12,13,196
2015,11,12,14,180
2015,11,12,15,198
2015,11,12,16,188
2015,11,12,17,173
2015,11,12,18,194
2015,11,12,19,192
2015,11,12,20,221
2015,11,12,21,217
2015,11,12,22,212
2015,11,12,23,196
2015,11,13,0,206
2015,11,13,1,184
2015,11,13,2,172
2015,11,13,3,157
2015,11,13,4,156
2015,11,13,5,153
2015,11,13,6,170
2015,11,13,7,182
2015,11,13,8,200
2015,11,13,9,207
2015,11,13,10,204
2015,11,13,11,224
2015,11,13,12,224
2015,11,13,13,225
2015,11,13,14,227
2015,11,13,15,219
2015,11,13,16,219
2015,11,13,17,232
2015,11,13,18,233
2015,11,13,19,229
2015,11,13,20,248
2015,11,13,21,227
2015,11,13,22,233
2015,11,13,23,229
2015,11,14,0,248
2015,11,14,1,257
2015,11,14,2,262
2015,11,14,3,244
2015,11,14,4,236
2015,11,14,5,244
2015,11,14,6,241
2015,11,14,7,228
2015,11,14,8,219
2015,11,14,9,230
2015,11,14,10,250
2015,11,14,11,232
2015,11,14,12,268
2015,11,14,13,322
2015,11,14,14,358
2015,11,14,15,294
2015,11,14,16,285
2015,11,14,17,271
2015,11,14,18,262
2015,11,14,19,257
2015,11,14,20,275
2015,11,14,21,259
2015,11,14,22,233
2015,11,14,23,248
2015,11,15,0,276
2015,11,15,1,273
2015,11,15,2,264
2015,11,15,3,243
2015,11,15,4,223
2015,11,15,5,272
2015,11,15,6,231
2015,11,15,7,211
2015,11,15,8,233
2015,11,15,9,239
2015,11,15,10,206
2015,11,15,11,199
2015,11,15,12,183
2015,11,15,13,164
2015,11,15,14,182
2015,11,15,15,214
2015,11,15,16,242
2015,11,15,17,248
2015,11,15,18,254
2015,11,15,19,222
2015,11,15,20,119
2015,11,15,21,61
2015,11,15,22,44
2015,11,15,23,47
2015,11,16,0,48
2015,11,16,1,38
2015,11,16,2,45
2015,11,16,3,40
2015,11,16,4,43
2015,11,16,5,42
2015,11,16,6,50
2015,11,16,7,57
2015,11,16,8,72
2015,11,16,9,52
2015,11,16,10,42
2015,11,16,11,56
2015,11,16,12,78
2015,11,16,13,74
2015,11,16,14,68
2015,11,16,15,60
2015,11,16,16,49
2015,11,16,17,52
2015,11,16,18,66
2015,11,16,19,69
2015,11,16,20,62
2015,11,16,21,59
2015,11,16,22,70
2015,11,16,23,69
2015,11,17,0,72
2015,11,17,1,76
2015,11,17,2,88
2015,11,17,3,92
2015,11,17,4,81
2015,11,17,5,72
2015,11,17,6,66
2015,11,17,7,56
2015,11,17,8,51
2015,11,17,9,28
2015,11,17,10,17
2015,11,17,11,20
2015,11,17,12,16
2015,11,17,13,23
2015,11,17,14,38
2015,11,17,15,102
2015,11,17,16,72
2015,11,17,17,63
2015,11,17,18,54
2015,11,17,19,48
2015,11,17,20,43
2015,11,17,21,46
2015,11,17,22,43
2015,11,17,23,56
2015,11,18,0,52
2015,11,18,1,56
2015,11,18,2,45
2015,11,18,3,36
2015,11,18,4,40
2015,11,18,5,44
2015,11,18,6,42
2015,11,18,7,40
2015,11,18,8,34
2015,11,18,9,51
2015,11,18,10,68
2015,11,18,11,58
2015,11,18,12,62
2015,11,18,13,71
2015,11,18,14,69
2015,11,18,15,77
2015,11,18,16,79
2015,11,18,17,85
2015,11,18,18,75
2015,11,18,19,77
2015,11,18,20,83
2015,11,18,21,78
2015,11,18,22,84
2015,11,18,23,84
2015,11,19,0,85
2015,11,19,1,88
2015,11,19,2,102
2015,11,19,3,91
2015,11,19,4,73
2015,11,19,5,83
2015,11,19,6,88
2015,11,19,7,86
2015,11,19,8,86
2015,11,19,9,92
2015,11,19,10,109
2015,11,19,11,101
2015,11,19,12,84
2015,11,19,13,57
2015,11,19,14,54
2015,11,19,15,67
2015,11,19,16,87
2015,11,19,17,57
2015,11,19,18,73
2015,11,19,19,80
2015,11,19,20,91
2015,11,19,21,88
2015,11,19,22,90
2015,11,19,23,74
2015,11,20,0,63
2015,11,20,1,60
2015,11,20,2,59
2015,11,20,3,50
2015,11,20,4,45
2015,11,20,5,32
2015,11,20,6,36
2015,11,20,7,45
2015,11,20,8,49
2015,11,20,9,61
2015,11,20,10,71
2015,11,20,11,87
2015,11,20,12,100
2015,11,20,13,99
2015,11,20,14,91
2015,11,20,15,89
2015,11,20,16,105
2015,11,20,17,95
2015,11,20,18,111
2015,11,20,19,82
2015,11,20,20,81
2015,11,20,21,56
2015,11,20,22,43
2015,11,20,23,35
2015,11,21,0,35
2015,11,21,1,35
2015,11,21,2,29
2015,11,21,3,27
2015,11,21,4,24
2015,11,21,5,28
2015,11,21,6,31
2015,11,21,7,35
2015,11,21,8,38
2015,11,21,9,31
2015,11,21,10,35
2015,11,21,11,43
2015,11,21,12,41
2015,11,21,13,53
2015,11,21,14,45
2015,11,21,15,46
2015,11,21,16,57
2015,11,21,17,60
2015,11,21,18,64
2015,11,21,19,81
2015,11,21,20,83
2015,11,21,21,77
2015,11,21,22,80
2015,11,21,23,69
2015,11,22,0,78
2015,11,22,1,77
2015,11,22,2,73
2015,11,22,3,61
2015,11,22,4,68
2015,11,22,5,66
2015,11,22,6,77
2015,11,22,7,69
2015,11,22,8,50
2015,11,22,9,41
2015,11,22,10,45
2015,11,22,11,40
2015,11,22,12,38
2015,11,22,13,26
2015,11,22,14,32
2015,11,22,15,34
2015,11,22,16,34
2015,11,22,17,40
2015,11,22,18,37
2015,11,22,19,43
2015,11,22,20,40
2015,11,22,21,47
2015,11,22,22,45
2015,11,22,23,48
2015,11,23,0,33
2015,11,23,1,34
2015,11,23,2,38
2015,11,23,3,20
2015,11,23,4,20
2015,11,23,5,21
2015,11,23,6,18
2015,11,23,7,25
2015,11,23,8,25
2015,11,23,9,30
2015,11,23,10,25
2015,11,23,11,29
2015,11,23,12,34
2015,11,23,13,34
2015,11,23,14,33
2015,11,23,15,32
2015,11,23,16,29
2015,11,23,17,20
2015,11,23,18,15
2015,11,23,19,21
2015,11,23,20,16
2015,11,23,21,19
2015,11,23,22,25
2015,11,23,23,19
2015,11,24,0,20
2015,11,24,1,9
2015,11,24,2,10
2015,11,24,3,11
2015,11,24,4,8
2015,11,24,5,13
2015,11,24,6,14
2015,11,24,7,12
2015,11,24,8,17
2015,11,24,9,23
2015,11,24,10,21
2015,11,24,11,27
2015,11,24,12,34
2015,11,24,13,37
2015,11,24,14,37
2015,11,24,15,31
2015,11,24,16,44
2015,11,24,17,39
2015,11,24,18,35
2015,11,24,19,50
2015,11,24,20,59
2015,11,24,21,69
2015,11,24,22,67
2015,11,24,23,67
2015,11,25,0,69
2015,11,25,1,63
2015,11,25,2,74
2015,11,25,3,85
2015,11,25,4,91
2015,11,25,5,84
2015,11,25,6,89
2015,11,25,7,93
2015,11,25,8,92
2015,11,25,9,82
2015,11,25,10,96
2015,11,25,11,96
2015,11,25,12,72
2015,11,25,13,11
2015,11,25,14,11
2015,11,25,15,8
2015,11,25,16,13
2015,11,25,17,10
2015,11,25,18,13
2015,11,25,19,9
2015,11,25,20,8
2015,11,25,21,9
2015,11,25,22,8
2015,11,25,23,7
2015,11,26,0,8
2015,11,26,1,9
2015,11,26,2,6
2015,11,26,3,5
2015,11,26,4,8
2015,11,26,5,12
2015,11,26,6,9
2015,11,26,7,9
2015,11,26,8,13
2015,11,26,9,11
2015,11,26,10,12
2015,11,26,11,17
2015,11,26,12,18
2015,11,26,13,14
2015,11,26,14,10
2015,11,26,15,11
2015,11,26,16,16
2015,11,26,17,47
2015,11,26,18,61
2015,11,26,19,60
2015,11,26,20,112
2015,11,26,21,138
2015,11,26,22,134
2015,11,26,23,126
2015,11,27,0,150
2015,11,27,1,171
2015,11,27,2,171
2015,11,27,3,185
2015,11,27,4,168
2015,11,27,5,160
2015,11,27,6,192
2015,11,27,7,204
2015,11,27,8,200
2015,11,27,9,197
2015,11,27,10,192
2015,11,27,11,218
2015,11,27,12,272
2015,11,27,13,302
2015,11,27,14,310
2015,11,27,15,328
2015,11,27,16,331
2015,11,27,17,307
2015,11,27,18,312
2015,11,27,19,321
2015,11,27,20,311
2015,11,27,21,339
2015,11,27,22,355
2015,11,27,23,337
2015,11,28,0,320
2015,11,28,1,352
2015,11,28,2,343
2015,11,28,3,308
2015,11,28,4,313
2015,11,28,5,314
2015,11,28,6,269
2015,11,28,7,247
2015,11,28,8,245
2015,11,28,9,262
2015,11,28,10,390
2015,11,28,11,391
2015,11,28,12,365
2015,11,28,13,306
2015,11,28,14,290
2015,11,28,15,301
2015,11,28,16,246
2015,11,28,17,265
2015,11,28,18,274
2015,11,28,19,302
2015,11,28,20,297
2015,11,28,21,280
2015,11,28,22,263
2015,11,28,23,270
2015,11,29,0,285
2015,11,29,1,238
2015,11,29,2,252
2015,11,29,3,262
2015,11,29,4,260
2015,11,29,5,258
2015,11,29,6,253
2015,11,29,7,242
2015,11,29,8,256
2015,11,29,9,252
2015,11,29,10,306
2015,11,29,11,275
2015,11,29,12,245
2015,11,29,13,203
2015,11,29,14,166
2015,11,29,15,145
2015,11,29,16,114
2015,11,29,17,84
2015,11,29,18,213
2015,11,29,19,310
2015,11,29,20,377
2015,11,29,21,375
2015,11,29,22,367
2015,11,29,23,338
